vmax_kt,min_pressure_mb,lat,lon,month,month_sin,month_cos,abs_lat,pressure_deficit,dvmax_6h,dpres_6h,target
30.0,998.0,26.5,-79.5,9.0,-1.0,-1.8369701987210297e-16,26.5,12.0,0.0,0.0,0.0
30.0,998.0,26.8,-79.0,9.0,-1.0,-1.8369701987210297e-16,26.8,12.0,0.0,0.0,0.0
35.0,998.0,27.0,-78.5,9.0,-1.0,-1.8369701987210297e-16,27.0,12.0,10.0,0.0,0.0
40.0,998.0,27.3,-77.9,9.0,-1.0,-1.8369701987210297e-16,27.3,12.0,10.0,0.0,0.0
45.0,998.0,27.7,-77.0,9.0,-1.0,-1.8369701987210297e-16,27.7,12.0,10.0,0.0,0.0
50.0,1005.0,28.2,-76.0,9.0,-1.0,-1.8369701987210297e-16,28.2,5.0,10.0,0.0,0.0
53.0,1004.0,28.7,-75.2,9.0,-1.0,-1.8369701987210297e-16,28.7,6.0,6.0,-2.0,0.0
55.0,1003.0,29.2,-74.4,9.0,-1.0,-1.8369701987210297e-16,29.2,7.0,4.0,-2.0,0.0
55.0,1002.0,29.6,-73.6,9.0,-1.0,-1.8369701987210297e-16,29.6,8.0,0.0,-2.0,0.0
55.0,1001.0,30.2,-72.8,9.0,-1.0,-1.8369701987210297e-16,30.2,9.0,0.0,-2.0,0.0
58.0,998.0,31.0,-71.9,9.0,-1.0,-1.8369701987210297e-16,31.0,12.0,6.0,0.0,0.0
60.0,998.0,32.0,-71.2,9.0,-1.0,-1.8369701987210297e-16,32.0,12.0,4.0,0.0,0.0
63.0,998.0,32.9,-70.7,9.0,-1.0,-1.8369701987210297e-16,32.9,12.0,6.0,0.0,0.0
65.0,998.0,33.8,-70.4,9.0,-1.0,-1.8369701987210297e-16,33.8,12.0,4.0,0.0,0.0
68.0,998.0,34.6,-70.5,9.0,-1.0,-1.8369701987210297e-16,34.6,12.0,6.0,0.0,0.0
70.0,998.0,35.2,-70.8,9.0,-1.0,-1.8369701987210297e-16,35.2,12.0,4.0,0.0,0.0
70.0,998.0,35.7,-71.1,9.0,-1.0,-1.8369701987210297e-16,35.7,12.0,0.0,0.0,0.0
70.0,998.0,36.0,-71.5,9.0,-1.0,-1.8369701987210297e-16,36.0,12.0,0.0,0.0,0.0
70.0,997.0,36.2,-71.9,9.0,-1.0,-1.8369701987210297e-16,36.2,13.0,0.0,-2.0,0.0
70.0,997.0,36.4,-72.4,9.0,-1.0,-1.8369701987210297e-16,36.4,13.0,0.0,0.0,0.0
68.0,998.0,36.6,-73.0,9.0,-1.0,-1.8369701987210297e-16,36.6,12.0,-4.0,2.0,0.0
65.0,999.0,36.6,-73.5,9.0,-1.0,-1.8369701987210297e-16,36.6,11.0,-6.0,2.0,0.0
63.0,999.0,36.4,-73.9,9.0,-1.0,-1.8369701987210297e-16,36.4,11.0,-4.0,0.0,0.0
60.0,1000.0,36.1,-74.2,9.0,-1.0,-1.8369701987210297e-16,36.1,10.0,-6.0,2.0,0.0
55.0,1001.0,35.9,-74.4,9.0,-1.0,-1.8369701987210297e-16,35.9,9.0,-10.0,2.0,0.0
50.0,1003.0,35.6,-74.5,9.0,-1.0,-1.8369701987210297e-16,35.6,7.0,-10.0,4.0,0.0
48.0,1004.0,35.3,-74.4,9.0,-1.0,-1.8369701987210297e-16,35.3,6.0,-4.0,2.0,0.0
45.0,1005.0,35.0,-74.2,9.0,-1.0,-1.8369701987210297e-16,35.0,5.0,-6.0,2.0,0.0
45.0,998.0,34.9,-74.1,9.0,-1.0,-1.8369701987210297e-16,34.9,12.0,0.0,0.0,0.0
45.0,998.0,34.8,-73.9,9.0,-1.0,-1.8369701987210297e-16,34.8,12.0,0.0,0.0,0.0
45.0,998.0,34.5,-73.5,9.0,-1.0,-1.8369701987210297e-16,34.5,12.0,0.0,0.0,0.0
45.0,998.0,34.1,-73.0,9.0,-1.0,-1.8369701987210297e-16,34.1,12.0,0.0,0.0,0.0
45.0,998.0,33.7,-72.6,9.0,-1.0,-1.8369701987210297e-16,33.7,12.0,0.0,0.0,0.0
45.0,998.0,33.4,-72.2,9.0,-1.0,-1.8369701987210297e-16,33.4,12.0,0.0,0.0,0.0
45.0,998.0,33.2,-72.0,9.0,-1.0,-1.8369701987210297e-16,33.2,12.0,0.0,0.0,0.0
45.0,998.0,32.9,-71.9,9.0,-1.0,-1.8369701987210297e-16,32.9,12.0,0.0,0.0,0.0
45.0,998.0,32.5,-71.8,9.0,-1.0,-1.8369701987210297e-16,32.5,12.0,0.0,0.0,0.0
45.0,998.0,32.0,-71.8,9.0,-1.0,-1.8369701987210297e-16,32.0,12.0,0.0,0.0,0.0
45.0,998.0,31.6,-71.9,9.0,-1.0,-1.8369701987210297e-16,31.6,12.0,0.0,0.0,0.0
45.0,998.0,31.2,-72.1,9.0,-1.0,-1.8369701987210297e-16,31.2,12.0,0.0,0.0,0.0
43.0,998.0,30.9,-72.5,9.0,-1.0,-1.8369701987210297e-16,30.9,12.0,-4.0,0.0,0.0
40.0,1007.0,30.7,-73.1,9.0,-1.0,-1.8369701987210297e-16,30.7,3.0,-6.0,0.0,0.0
40.0,998.0,30.4,-73.6,9.0,-1.0,-1.8369701987210297e-16,30.4,12.0,0.0,0.0,0.0
40.0,998.0,30.2,-74.1,9.0,-1.0,-1.8369701987210297e-16,30.2,12.0,0.0,0.0,0.0
40.0,998.0,30.1,-74.6,9.0,-1.0,-1.8369701987210297e-16,30.1,12.0,0.0,0.0,0.0
40.0,998.0,30.1,-75.1,9.0,-1.0,-1.8369701987210297e-16,30.1,12.0,0.0,0.0,0.0
40.0,998.0,30.1,-75.7,9.0,-1.0,-1.8369701987210297e-16,30.1,12.0,0.0,0.0,0.0
40.0,998.0,30.1,-76.2,9.0,-1.0,-1.8369701987210297e-16,30.1,12.0,0.0,0.0,0.0
38.0,998.0,30.1,-76.7,9.0,-1.0,-1.8369701987210297e-16,30.1,12.0,-4.0,0.0,0.0
35.0,1014.0,30.2,-77.1,9.0,-1.0,-1.8369701987210297e-16,30.2,-4.0,-6.0,0.0,0.0
35.0,998.0,30.4,-77.6,9.0,-1.0,-1.8369701987210297e-16,30.4,12.0,0.0,0.0,0.0
35.0,998.0,30.7,-78.0,9.0,-1.0,-1.8369701987210297e-16,30.7,12.0,0.0,0.0,0.0
33.0,998.0,30.9,-78.4,9.0,-1.0,-1.8369701987210297e-16,30.9,12.0,-4.0,0.0,0.0
30.0,998.0,31.0,-78.8,9.0,-1.0,-1.8369701987210297e-16,31.0,12.0,-6.0,0.0,0.0
30.0,998.0,30.9,-79.2,9.0,-1.0,-1.8369701987210297e-16,30.9,12.0,0.0,0.0,0.0
30.0,998.0,30.8,-79.7,9.0,-1.0,-1.8369701987210297e-16,30.8,12.0,0.0,0.0,0.0
30.0,998.0,30.8,-80.2,9.0,-1.0,-1.8369701987210297e-16,30.8,12.0,0.0,0.0,0.0
30.0,998.0,30.8,-80.6,9.0,-1.0,-1.8369701987210297e-16,30.8,12.0,0.0,0.0,0.0
30.0,998.0,30.9,-80.9,9.0,-1.0,-1.8369701987210297e-16,30.9,12.0,0.0,0.0,0.0
30.0,998.0,31.1,-81.0,9.0,-1.0,-1.8369701987210297e-16,31.1,12.0,0.0,0.0,0.0
30.0,998.0,31.4,-81.1,9.0,-1.0,-1.8369701987210297e-16,31.4,12.0,0.0,0.0,0.0
20.0,998.0,28.5,-77.5,9.0,-1.0,-1.8369701987210297e-16,28.5,12.0,0.0,0.0,0.0
23.0,998.0,28.6,-77.7,9.0,-1.0,-1.8369701987210297e-16,28.6,12.0,6.0,0.0,0.0
25.0,998.0,28.8,-77.8,9.0,-1.0,-1.8369701987210297e-16,28.8,12.0,4.0,0.0,0.0
25.0,998.0,29.0,-77.9,9.0,-1.0,-1.8369701987210297e-16,29.0,12.0,0.0,0.0,0.0
25.0,998.0,29.2,-78.0,9.0,-1.0,-1.8369701987210297e-16,29.2,12.0,0.0,0.0,0.0
25.0,998.0,29.4,-78.1,9.0,-1.0,-1.8369701987210297e-16,29.4,12.0,0.0,0.0,0.0
25.0,998.0,29.6,-78.3,9.0,-1.0,-1.8369701987210297e-16,29.6,12.0,0.0,0.0,0.0
25.0,998.0,29.8,-78.3,9.0,-1.0,-1.8369701987210297e-16,29.8,12.0,0.0,0.0,0.0
25.0,998.0,14.7,-50.5,9.0,-1.0,-1.8369701987210297e-16,14.7,12.0,0.0,0.0,0.0
25.0,998.0,14.7,-51.4,9.0,-1.0,-1.8369701987210297e-16,14.7,12.0,0.0,0.0,0.0
25.0,1012.0,14.8,-52.2,9.0,-1.0,-1.8369701987210297e-16,14.8,-2.0,0.0,0.0,0.0
25.0,998.0,15.0,-53.0,9.0,-1.0,-1.8369701987210297e-16,15.0,12.0,0.0,0.0,0.0
25.0,998.0,15.2,-53.7,9.0,-1.0,-1.8369701987210297e-16,15.2,12.0,0.0,0.0,0.0
25.0,998.0,15.3,-54.4,9.0,-1.0,-1.8369701987210297e-16,15.3,12.0,0.0,0.0,0.0
25.0,998.0,15.5,-55.0,9.0,-1.0,-1.8369701987210297e-16,15.5,12.0,0.0,0.0,0.0
25.0,998.0,15.8,-55.6,9.0,-1.0,-1.8369701987210297e-16,15.8,12.0,0.0,0.0,0.0
25.0,1010.0,16.1,-56.1,9.0,-1.0,-1.8369701987210297e-16,16.1,0.0,0.0,0.0,0.0
28.0,998.0,16.4,-56.7,9.0,-1.0,-1.8369701987210297e-16,16.4,12.0,6.0,0.0,0.0
30.0,998.0,16.8,-57.2,9.0,-1.0,-1.8369701987210297e-16,16.8,12.0,4.0,0.0,0.0
30.0,998.0,17.2,-57.7,9.0,-1.0,-1.8369701987210297e-16,17.2,12.0,0.0,0.0,0.0
30.0,998.0,17.7,-58.1,9.0,-1.0,-1.8369701987210297e-16,17.7,12.0,0.0,0.0,0.0
30.0,998.0,18.1,-58.4,9.0,-1.0,-1.8369701987210297e-16,18.1,12.0,0.0,0.0,0.0
30.0,998.0,18.5,-58.6,9.0,-1.0,-1.8369701987210297e-16,18.5,12.0,0.0,0.0,0.0
30.0,998.0,18.8,-59.0,9.0,-1.0,-1.8369701987210297e-16,18.8,12.0,0.0,0.0,0.0
30.0,998.0,19.1,-59.4,9.0,-1.0,-1.8369701987210297e-16,19.1,12.0,0.0,0.0,0.0
30.0,998.0,19.3,-59.9,9.0,-1.0,-1.8369701987210297e-16,19.3,12.0,0.0,0.0,0.0
30.0,998.0,19.5,-60.5,9.0,-1.0,-1.8369701987210297e-16,19.5,12.0,0.0,0.0,0.0
30.0,998.0,19.8,-61.1,9.0,-1.0,-1.8369701987210297e-16,19.8,12.0,0.0,0.0,0.0
30.0,998.0,20.1,-61.8,9.0,-1.0,-1.8369701987210297e-16,20.1,12.0,0.0,0.0,0.0
30.0,998.0,20.5,-62.5,9.0,-1.0,-1.8369701987210297e-16,20.5,12.0,0.0,0.0,0.0
30.0,998.0,21.1,-63.3,9.0,-1.0,-1.8369701987210297e-16,21.1,12.0,0.0,0.0,0.0
30.0,998.0,22.1,-64.3,9.0,-1.0,-1.8369701987210297e-16,22.1,12.0,0.0,0.0,0.0
30.0,998.0,23.1,-65.3,9.0,-1.0,-1.8369701987210297e-16,23.1,12.0,0.0,0.0,0.0
30.0,998.0,23.9,-66.1,9.0,-1.0,-1.8369701987210297e-16,23.9,12.0,0.0,0.0,0.0
30.0,998.0,24.5,-66.7,9.0,-1.0,-1.8369701987210297e-16,24.5,12.0,0.0,0.0,0.0
30.0,998.0,24.9,-67.3,9.0,-1.0,-1.8369701987210297e-16,24.9,12.0,0.0,0.0,0.0
30.0,998.0,25.2,-67.7,9.0,-1.0,-1.8369701987210297e-16,25.2,12.0,0.0,0.0,0.0
30.0,998.0,25.5,-68.0,9.0,-1.0,-1.8369701987210297e-16,25.5,12.0,0.0,0.0,0.0
30.0,998.0,25.9,-68.2,9.0,-1.0,-1.8369701987210297e-16,25.9,12.0,0.0,0.0,0.0
30.0,998.0,26.4,-68.7,9.0,-1.0,-1.8369701987210297e-16,26.4,12.0,0.0,0.0,0.0
30.0,1012.0,27.0,-69.2,9.0,-1.0,-1.8369701987210297e-16,27.0,-2.0,0.0,0.0,0.0
30.0,1010.0,27.5,-69.7,9.0,-1.0,-1.8369701987210297e-16,27.5,0.0,0.0,-4.0,0.0
30.0,1008.0,28.1,-70.2,9.0,-1.0,-1.8369701987210297e-16,28.1,2.0,0.0,-4.0,0.0
30.0,998.0,28.9,-70.7,9.0,-1.0,-1.8369701987210297e-16,28.9,12.0,0.0,0.0,0.0
30.0,998.0,29.7,-71.2,9.0,-1.0,-1.8369701987210297e-16,29.7,12.0,0.0,0.0,0.0
30.0,998.0,30.3,-71.6,9.0,-1.0,-1.8369701987210297e-16,30.3,12.0,0.0,0.0,0.0
30.0,998.0,30.8,-71.8,9.0,-1.0,-1.8369701987210297e-16,30.8,12.0,0.0,0.0,1.0
33.0,998.0,31.5,-72.1,9.0,-1.0,-1.8369701987210297e-16,31.5,12.0,6.0,0.0,0.0
35.0,1010.0,32.3,-72.1,9.0,-1.0,-1.8369701987210297e-16,32.3,0.0,4.0,0.0,0.0
40.0,1008.0,33.1,-71.8,9.0,-1.0,-1.8369701987210297e-16,33.1,2.0,10.0,-4.0,0.0
45.0,1005.0,33.8,-71.3,9.0,-1.0,-1.8369701987210297e-16,33.8,5.0,10.0,-6.0,0.0
50.0,1004.0,34.2,-70.6,9.0,-1.0,-1.8369701987210297e-16,34.2,6.0,10.0,-2.0,0.0
55.0,1003.0,34.4,-70.0,9.0,-1.0,-1.8369701987210297e-16,34.4,7.0,10.0,-2.0,0.0
58.0,1002.0,34.6,-69.6,9.0,-1.0,-1.8369701987210297e-16,34.6,8.0,6.0,-2.0,0.0
60.0,1001.0,34.8,-69.3,9.0,-1.0,-1.8369701987210297e-16,34.8,9.0,4.0,-2.0,0.0
60.0,1002.0,35.0,-68.8,9.0,-1.0,-1.8369701987210297e-16,35.0,8.0,0.0,2.0,0.0
60.0,1004.0,35.1,-68.2,9.0,-1.0,-1.8369701987210297e-16,35.1,6.0,0.0,4.0,0.0
58.0,1005.0,35.3,-67.5,9.0,-1.0,-1.8369701987210297e-16,35.3,5.0,-4.0,2.0,0.0
55.0,1006.0,35.4,-66.7,9.0,-1.0,-1.8369701987210297e-16,35.4,4.0,-6.0,2.0,0.0
53.0,998.0,35.4,-65.9,9.0,-1.0,-1.8369701987210297e-16,35.4,12.0,-4.0,0.0,0.0
50.0,998.0,35.4,-65.3,9.0,-1.0,-1.8369701987210297e-16,35.4,12.0,-6.0,0.0,0.0
50.0,998.0,35.4,-64.9,9.0,-1.0,-1.8369701987210297e-16,35.4,12.0,0.0,0.0,0.0
50.0,998.0,35.5,-64.5,9.0,-1.0,-1.8369701987210297e-16,35.5,12.0,0.0,0.0,0.0
50.0,998.0,35.5,-64.1,9.0,-1.0,-1.8369701987210297e-16,35.5,12.0,0.0,0.0,0.0
50.0,998.0,35.6,-63.6,9.0,-1.0,-1.8369701987210297e-16,35.6,12.0,0.0,0.0,0.0
50.0,998.0,35.6,-63.1,9.0,-1.0,-1.8369701987210297e-16,35.6,12.0,0.0,0.0,0.0
50.0,1004.0,35.7,-62.7,9.0,-1.0,-1.8369701987210297e-16,35.7,6.0,0.0,0.0,0.0
48.0,998.0,36.0,-62.3,9.0,-1.0,-1.8369701987210297e-16,36.0,12.0,-4.0,0.0,0.0
45.0,998.0,36.3,-61.9,9.0,-1.0,-1.8369701987210297e-16,36.3,12.0,-6.0,0.0,0.0
45.0,998.0,36.6,-61.6,9.0,-1.0,-1.8369701987210297e-16,36.6,12.0,0.0,0.0,0.0
45.0,998.0,37.0,-61.2,9.0,-1.0,-1.8369701987210297e-16,37.0,12.0,0.0,0.0,0.0
45.0,998.0,37.8,-60.7,9.0,-1.0,-1.8369701987210297e-16,37.8,12.0,0.0,0.0,0.0
45.0,1008.0,38.7,-60.1,9.0,-1.0,-1.8369701987210297e-16,38.7,2.0,0.0,0.0,0.0
45.0,998.0,39.3,-59.3,9.0,-1.0,-1.8369701987210297e-16,39.3,12.0,0.0,0.0,0.0
45.0,998.0,39.6,-58.3,9.0,-1.0,-1.8369701987210297e-16,39.6,12.0,0.0,0.0,0.0
45.0,998.0,39.7,-57.2,9.0,-1.0,-1.8369701987210297e-16,39.7,12.0,0.0,0.0,0.0
25.0,998.0,17.5,-54.1,9.0,-1.0,-1.8369701987210297e-16,17.5,12.0,0.0,0.0,0.0
25.0,998.0,17.6,-54.6,9.0,-1.0,-1.8369701987210297e-16,17.6,12.0,0.0,0.0,0.0
25.0,1009.0,17.6,-55.2,9.0,-1.0,-1.8369701987210297e-16,17.6,1.0,0.0,0.0,0.0
25.0,1009.0,17.6,-55.8,9.0,-1.0,-1.8369701987210297e-16,17.6,1.0,0.0,0.0,0.0
25.0,1009.0,17.7,-56.3,9.0,-1.0,-1.8369701987210297e-16,17.7,1.0,0.0,0.0,0.0
25.0,1009.0,17.7,-56.8,9.0,-1.0,-1.8369701987210297e-16,17.7,1.0,0.0,0.0,0.0
25.0,1009.0,17.8,-57.3,9.0,-1.0,-1.8369701987210297e-16,17.8,1.0,0.0,0.0,0.0
25.0,1009.0,17.8,-57.8,9.0,-1.0,-1.8369701987210297e-16,17.8,1.0,0.0,0.0,0.0
25.0,1009.0,17.9,-58.3,9.0,-1.0,-1.8369701987210297e-16,17.9,1.0,0.0,0.0,0.0
25.0,1009.0,17.9,-58.8,9.0,-1.0,-1.8369701987210297e-16,17.9,1.0,0.0,0.0,0.0
25.0,1009.0,18.0,-59.4,9.0,-1.0,-1.8369701987210297e-16,18.0,1.0,0.0,0.0,0.0
25.0,1009.0,18.0,-59.9,9.0,-1.0,-1.8369701987210297e-16,18.0,1.0,0.0,0.0,0.0
25.0,1009.0,18.1,-60.5,9.0,-1.0,-1.8369701987210297e-16,18.1,1.0,0.0,0.0,0.0
25.0,1009.0,18.2,-61.1,9.0,-1.0,-1.8369701987210297e-16,18.2,1.0,0.0,0.0,0.0
25.0,1009.0,18.3,-61.7,9.0,-1.0,-1.8369701987210297e-16,18.3,1.0,0.0,0.0,0.0
25.0,1009.0,18.4,-62.3,9.0,-1.0,-1.8369701987210297e-16,18.4,1.0,0.0,0.0,0.0
25.0,1009.0,18.5,-62.8,9.0,-1.0,-1.8369701987210297e-16,18.5,1.0,0.0,0.0,0.0
28.0,1008.0,18.7,-63.3,9.0,-1.0,-1.8369701987210297e-16,18.7,2.0,6.0,-2.0,0.0
30.0,1007.0,18.8,-63.8,9.0,-1.0,-1.8369701987210297e-16,18.8,3.0,4.0,-2.0,0.0
30.0,1007.0,18.9,-64.3,9.0,-1.0,-1.8369701987210297e-16,18.9,3.0,0.0,0.0,1.0
30.0,1007.0,18.9,-64.8,9.0,-1.0,-1.8369701987210297e-16,18.9,3.0,0.0,0.0,1.0
33.0,1007.0,18.9,-65.2,9.0,-1.0,-1.8369701987210297e-16,18.9,3.0,6.0,0.0,1.0
35.0,1007.0,19.0,-65.6,9.0,-1.0,-1.8369701987210297e-16,19.0,3.0,4.0,0.0,1.0
40.0,1007.0,19.1,-66.1,9.0,-1.0,-1.8369701987210297e-16,19.1,3.0,10.0,0.0,0.0
45.0,1007.0,19.2,-66.7,9.0,-1.0,-1.8369701987210297e-16,19.2,3.0,10.0,0.0,0.0
50.0,1005.0,19.3,-67.1,9.0,-1.0,-1.8369701987210297e-16,19.3,5.0,10.0,-4.0,0.0
55.0,1002.0,19.4,-67.5,9.0,-1.0,-1.8369701987210297e-16,19.4,8.0,10.0,-6.0,0.0
60.0,1002.0,19.5,-68.0,9.0,-1.0,-1.8369701987210297e-16,19.5,8.0,10.0,0.0,0.0
65.0,1002.0,19.5,-68.4,9.0,-1.0,-1.8369701987210297e-16,19.5,8.0,10.0,0.0,0.0
65.0,1000.0,19.5,-68.8,9.0,-1.0,-1.8369701987210297e-16,19.5,10.0,0.0,-4.0,0.0
65.0,997.0,19.6,-69.2,9.0,-1.0,-1.8369701987210297e-16,19.6,13.0,0.0,-6.0,0.0
63.0,999.0,19.7,-69.7,9.0,-1.0,-1.8369701987210297e-16,19.7,11.0,-4.0,4.0,0.0
60.0,1000.0,19.7,-70.2,9.0,-1.0,-1.8369701987210297e-16,19.7,10.0,-6.0,2.0,0.0
58.0,1000.0,19.7,-70.7,9.0,-1.0,-1.8369701987210297e-16,19.7,10.0,-4.0,0.0,0.0
55.0,1000.0,19.7,-71.2,9.0,-1.0,-1.8369701987210297e-16,19.7,10.0,-6.0,0.0,0.0
53.0,1000.0,19.7,-71.7,9.0,-1.0,-1.8369701987210297e-16,19.7,10.0,-4.0,0.0,0.0
50.0,1000.0,19.8,-72.2,9.0,-1.0,-1.8369701987210297e-16,19.8,10.0,-6.0,0.0,0.0
48.0,1000.0,19.9,-72.7,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,-4.0,0.0,0.0
45.0,1000.0,19.9,-73.3,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,-6.0,0.0,0.0
45.0,1000.0,19.9,-73.9,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
45.0,1000.0,19.9,-74.5,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
43.0,1000.0,19.9,-75.1,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,-4.0,0.0,0.0
40.0,1000.0,19.9,-75.7,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,-6.0,0.0,0.0
40.0,1000.0,19.9,-76.3,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
40.0,1000.0,20.0,-77.0,9.0,-1.0,-1.8369701987210297e-16,20.0,10.0,0.0,0.0,0.0
38.0,1000.0,20.0,-77.6,9.0,-1.0,-1.8369701987210297e-16,20.0,10.0,-4.0,0.0,0.0
35.0,1000.0,20.0,-78.2,9.0,-1.0,-1.8369701987210297e-16,20.0,10.0,-6.0,0.0,0.0
35.0,1000.0,19.9,-78.7,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
35.0,1000.0,19.9,-79.1,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
35.0,1000.0,19.9,-79.4,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
35.0,1000.0,19.9,-79.8,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
35.0,1000.0,19.9,-80.4,9.0,-1.0,-1.8369701987210297e-16,19.9,10.0,0.0,0.0,0.0
35.0,1000.0,19.8,-81.0,9.0,-1.0,-1.8369701987210297e-16,19.8,10.0,0.0,0.0,0.0
35.0,1000.0,19.8,-81.6,9.0,-1.0,-1.8369701987210297e-16,19.8,10.0,0.0,0.0,0.0
35.0,1000.0,19.8,-82.2,9.0,-1.0,-1.8369701987210297e-16,19.8,10.0,0.0,0.0,0.0
35.0,1000.0,19.8,-82.8,9.0,-1.0,-1.8369701987210297e-16,19.8,10.0,0.0,0.0,0.0
35.0,1000.0,19.8,-83.4,9.0,-1.0,-1.8369701987210297e-16,19.8,10.0,0.0,0.0,0.0
35.0,1003.0,19.8,-84.0,9.0,-1.0,-1.8369701987210297e-16,19.8,7.0,0.0,6.0,0.0
35.0,1006.0,19.9,-84.6,9.0,-1.0,-1.8369701987210297e-16,19.9,4.0,0.0,6.0,0.0
35.0,1006.0,19.9,-85.1,9.0,-1.0,-1.8369701987210297e-16,19.9,4.0,0.0,0.0,0.0
35.0,1006.0,20.0,-85.5,9.0,-1.0,-1.8369701987210297e-16,20.0,4.0,0.0,0.0,0.0
38.0,1004.0,20.1,-86.0,9.0,-1.0,-1.8369701987210297e-16,20.1,6.0,6.0,-4.0,0.0
40.0,1001.0,20.2,-86.4,9.0,-1.0,-1.8369701987210297e-16,20.2,9.0,4.0,-6.0,0.0
43.0,1001.0,20.5,-86.8,9.0,-1.0,-1.8369701987210297e-16,20.5,9.0,6.0,0.0,0.0
45.0,1001.0,20.8,-87.1,9.0,-1.0,-1.8369701987210297e-16,20.8,9.0,4.0,0.0,0.0
48.0,1001.0,21.1,-87.5,9.0,-1.0,-1.8369701987210297e-16,21.1,9.0,6.0,0.0,0.0
50.0,1001.0,21.4,-87.8,9.0,-1.0,-1.8369701987210297e-16,21.4,9.0,4.0,0.0,0.0
53.0,998.0,21.9,-88.2,9.0,-1.0,-1.8369701987210297e-16,21.9,12.0,6.0,-6.0,0.0
55.0,995.0,22.4,-88.5,9.0,-1.0,-1.8369701987210297e-16,22.4,15.0,4.0,-6.0,1.0
58.0,995.0,23.0,-88.7,9.0,-1.0,-1.8369701987210297e-16,23.0,15.0,6.0,0.0,1.0
60.0,995.0,23.6,-88.9,9.0,-1.0,-1.8369701987210297e-16,23.6,15.0,4.0,0.0,1.0
63.0,994.0,24.2,-89.2,9.0,-1.0,-1.8369701987210297e-16,24.2,16.0,6.0,-2.0,1.0
65.0,993.0,24.8,-89.4,9.0,-1.0,-1.8369701987210297e-16,24.8,17.0,4.0,-2.0,1.0
70.0,990.0,25.3,-89.5,9.0,-1.0,-1.8369701987210297e-16,25.3,20.0,10.0,-6.0,1.0
75.0,986.0,25.8,-89.5,9.0,-1.0,-1.8369701987210297e-16,25.8,24.0,10.0,-8.0,1.0
80.0,983.0,26.2,-89.5,9.0,-1.0,-1.8369701987210297e-16,26.2,27.0,10.0,-6.0,0.0
85.0,980.0,26.5,-89.4,9.0,-1.0,-1.8369701987210297e-16,26.5,30.0,10.0,-6.0,0.0
90.0,974.0,26.9,-89.0,9.0,-1.0,-1.8369701987210297e-16,26.9,36.0,10.0,-12.0,0.0
95.0,968.0,27.3,-88.5,9.0,-1.0,-1.8369701987210297e-16,27.3,42.0,10.0,-12.0,0.0
100.0,963.0,27.8,-87.9,9.0,-1.0,-1.8369701987210297e-16,27.8,47.0,10.0,-10.0,0.0
105.0,958.0,28.4,-87.3,9.0,-1.0,-1.8369701987210297e-16,28.4,52.0,10.0,-10.0,0.0
108.0,957.0,29.2,-86.8,9.0,-1.0,-1.8369701987210297e-16,29.2,53.0,6.0,-2.0,0.0
110.0,955.0,30.2,-86.3,9.0,-1.0,-1.8369701987210297e-16,30.2,55.0,4.0,-4.0,0.0
83.0,969.0,31.5,-86.0,9.0,-1.0,-1.8369701987210297e-16,31.5,41.0,-54.0,28.0,0.0
55.0,982.0,33.0,-85.7,9.0,-1.0,-1.8369701987210297e-16,33.0,28.0,-56.0,26.0,0.0
43.0,991.0,34.4,-85.0,9.0,-1.0,-1.8369701987210297e-16,34.4,19.0,-24.0,18.0,0.0
20.0,998.0,26.5,-85.0,9.0,-1.0,-1.8369701987210297e-16,26.5,12.0,0.0,0.0,0.0
23.0,998.0,26.7,-85.2,9.0,-1.0,-1.8369701987210297e-16,26.7,12.0,6.0,0.0,0.0
25.0,998.0,26.9,-85.4,9.0,-1.0,-1.8369701987210297e-16,26.9,12.0,4.0,0.0,0.0
25.0,998.0,27.1,-85.6,9.0,-1.0,-1.8369701987210297e-16,27.1,12.0,0.0,0.0,0.0
25.0,998.0,27.3,-85.8,9.0,-1.0,-1.8369701987210297e-16,27.3,12.0,0.0,0.0,0.0
25.0,998.0,27.4,-86.0,9.0,-1.0,-1.8369701987210297e-16,27.4,12.0,0.0,0.0,0.0
25.0,998.0,27.6,-86.1,9.0,-1.0,-1.8369701987210297e-16,27.6,12.0,0.0,0.0,0.0
25.0,998.0,27.8,-86.3,9.0,-1.0,-1.8369701987210297e-16,27.8,12.0,0.0,0.0,0.0
25.0,998.0,28.0,-86.5,9.0,-1.0,-1.8369701987210297e-16,28.0,12.0,0.0,0.0,0.0
25.0,998.0,28.0,-86.8,9.0,-1.0,-1.8369701987210297e-16,28.0,12.0,0.0,0.0,0.0
